"ID"	"Order"	"Family"	"Species"	"Longitude"	"Latitude"
1690	"Pilosa"	"Myrmecophagidae"	"Tamandua mexicana"	-76.082283	4.336602
1691	"Artiodactyla"	"Cervidae"	"Mazama rufina"	-75.407421	4.737535
1692	"Carnivora"	"Canidae"	"Cerdocyon thous"	-76.075611	4.198528
1693	"Chiroptera"	"Phyllostomidae"	"Anoura geoffroyi"	-75.84595	4.10254
1694	"Chiroptera"	"Vespertilionidae"	"Myotis nigricans"	-75.84595	4.10254
1695	"Chiroptera"	"Phyllostomidae"	"Anoura geoffroyi"	-75.84595	4.10254
1696	"Chiroptera"	"Phyllostomidae"	"Carollia brevicauda"	-75.80737	4.01248
1697	"Chiroptera"	"Phyllostomidae"	"Sturnira bogotensis"	-75.80737	4.01248
1698	"Rodentia"	"Cricetidae"	"Thomasomys laniger"	-75.80737	4.01248
1699	"Rodentia"	"Cricetidae"	"Thomasomys laniger"	-75.84595	4.10254
1700	"Rodentia"	"Cricetidae"	"Thomasomys laniger"	-75.84595	4.10254
1701	"Rodentia"	"Cricetidae"	"Thomasomys laniger"	-75.84595	4.10254
1702	"Chiroptera"	"Phyllostomidae"	"Carollia brevicauda"	-75.80737	4.01248
1703	"Chiroptera"	"Phyllostomidae"	"Sturnira bogotensis"	-75.80737	4.01248
1704	"Rodentia"	"Cricetidae"	"Thomasomys laniger"	-75.85038	4.07919
1705	"Rodentia"	"Cricetidae"	"Nephelomys pectoralis"	-75.85038	4.07919
1706	"Rodentia"	"Cricetidae"	"Thomasomys laniger"	-75.84595	4.10254
1707	"Rodentia"	"Cricetidae"	"Thomasomys laniger"	-75.84595	4.10254
1708	"Rodentia"	"Cricetidae"	"Nephelomys pectoralis"	-75.84595	4.10254
1709	"Rodentia"	"Cricetidae"	"Nephelomys pectoralis"	-75.84595	4.10254
1710	"Rodentia"	"Cricetidae"	"Reithrodontomys mexicanus"	-75.85038	4.07919
1711	"Rodentia"	"Cricetidae"	"Thomasomys laniger"	-75.85038	4.07919
1712	"Chiroptera"	"Phyllostomidae"	"Sturnira bidens"	-75.84595	4.10254
1713	"Rodentia"	"Cricetidae"	"Nephelomys pectoralis"	-75.84595	4.10254
1714	"Rodentia"	"Cricetidae"	"Handleyomys fuscatus"	-76.17077	4.00253
1715	"Chiroptera"	"Phyllostomidae"	"Carollia perspicillata"	-76.17077	4.00253
1716	"Chiroptera"	"Phyllostomidae"	"Sturnira"	-76.17077	4.00253
1717	"Chiroptera"	"Phyllostomidae"	"Carollia perspicillata"	-76.17077	4.00253
1718	"Chiroptera"	"Phyllostomidae"	"Artibeus"	-76.17077	4.00253
1719	"Chiroptera"	"Phyllostomidae"	"Sturnira lilium"	-76.17077	4.00253
1720	"Chiroptera"	"Phyllostomidae"	"Carollia brevicauda"	-76.17077	4.00253
1721	"Chiroptera"	"Phyllostomidae"	"Artibeus aequatorialis"	-76.17077	4.00253
1722	"Chiroptera"	"Phyllostomidae"	"Dermanura phaeotis"	-76.17077	4.00253
1723	"Chiroptera"	"Phyllostomidae"	"Desmodus rotundus"	-76.17077	4.00253
1724	"Chiroptera"	"Phyllostomidae"	"Sturnira lilium"	-76.17077	4.00253
1725	"Chiroptera"	"Phyllostomidae"	"Sturnira mistratensis"	-76.17077	4.00253
1726	"Chiroptera"	"Phyllostomidae"	"Carollia perspicillata"	-76.17077	4.00253
1727	"Chiroptera"	"Phyllostomidae"	"Sturnira"	-76.17077	4.00253
1728	"Rodentia"	"Cricetidae"	"Handleyomys fuscatus"	-76.17077	4.00253
1729	"Rodentia"	"Cricetidae"	"Handleyomys fuscatus"	-76.17077	4.00253
1730	"Chiroptera"	"Phyllostomidae"	"Carollia brevicauda"	-76.17077	4.00253
1731	"Chiroptera"	"Phyllostomidae"	"Carollia brevicauda"	-76.17077	4.00253
1732	"Chiroptera"	"Phyllostomidae"	"Sturnira mistratensis"	-76.17077	4.00253
1733	"Chiroptera"	"Phyllostomidae"	"Sturnira"	-76.17077	4.00253
1734	"Chiroptera"	"Phyllostomidae"	"Artibeus aequatorialis"	-76.17077	4.00253
1735	"Chiroptera"	"Phyllostomidae"	"Dermanura phaeotis"	-76.17077	4.00253
1736	"Chiroptera"	"Phyllostomidae"	"Sturnira lilium"	-76.17077	4.00253
1737	"Chiroptera"	"Phyllostomidae"	"Sturnira luisi"	-76.17077	4.00253
1738	"Chiroptera"	"Phyllostomidae"	"Sturnira mistratensis"	-76.17077	4.00253
1739	"Chiroptera"	"Phyllostomidae"	"Carollia perspicillata"	-76.17077	4.00253
1740	"Chiroptera"	"Phyllostomidae"	"Artibeus"	-76.17077	4.00253
1741	"Chiroptera"	"Phyllostomidae"	"Artibeus"	-76.17077	4.00253
1742	"Chiroptera"	"Phyllostomidae"	"Dermanura phaeotis"	-76.17077	4.00253
1743	"Chiroptera"	"Phyllostomidae"	"Carollia perspicillata"	-76.17077	4.00253
1744	"Chiroptera"	"Phyllostomidae"	"Dermanura rava"	-76.17077	4.00253
1745	"Chiroptera"	"Phyllostomidae"	"Sturnira luisi"	-76.16714	4.00412
1746	"Chiroptera"	"Phyllostomidae"	"Glossophaga soricina"	-76.17077	4.00253
1747	"Chiroptera"	"Phyllostomidae"	"Carollia perspicillata"	-76.17077	4.00253
1748	"Chiroptera"	"Phyllostomidae"	"Phyllostomus discolor"	-76.17077	4.00253
1749	"Chiroptera"	"Phyllostomidae"	"Artibeus lituratus"	-76.17077	4.00253
1750	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.16714	4.00412
1751	"Rodentia"	"Cricetidae"	"Handleyomys fuscatus"	-76.16714	4.00412
1752	"Chiroptera"	"Phyllostomidae"	"Artibeus aequatorialis"	-76.16714	4.00412
1753	"Chiroptera"	"Phyllostomidae"	"Vampyriscus nymphaea"	-76.16714	4.00412
1754	"Rodentia"	"Cricetidae"	"Handleyomys fuscatus"	-76.16776	4.02089
1755	"Rodentia"	"Cricetidae"	"Handleyomys fuscatus"	-76.16776	4.02089
1756	"Rodentia"	"Cricetidae"	"Handleyomys fuscatus"	-76.16776	4.02089
1757	"Rodentia"	"Cricetidae"	"Handleyomys fuscatus"	-76.16776	4.02089
1758	"Chiroptera"	"Phyllostomidae"	"Sturnira luisi"	-76.17077	4.00253
1759	"Chiroptera"	"Emballonuridae"	"Saccopteryx bilineata"	-76.16776	4.02089
1760	"Chiroptera"	"Emballonuridae"	"Saccopteryx bilineata"	-76.16776	4.02089
1761	"Chiroptera"	"Phyllostomidae"	"Carollia brevicauda"	-76.17077	4.00253
1762	"Chiroptera"	"Phyllostomidae"	"Desmodus rotundus"	-76.17077	4.00253
1763	"Rodentia"	"Cricetidae"	"Handleyomys fuscatus"	-76.17077	4.00253
1764	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.17077	4.00253
1765	"Chiroptera"	"Phyllostomidae"	"Sturnira mistratensis"	-76.17077	4.00253
1766	"Chiroptera"	"Phyllostomidae"	"Sturnira luisi"	-76.17077	4.00253
1767	"Rodentia"	"Cricetidae"	"Handleyomys fuscatus"	-76.17077	4.00253
1768	"Chiroptera"	"Phyllostomidae"	"Sturnira luisi"	-76.17077	4.00253
1769	"Chiroptera"	"Phyllostomidae"	"Dermanura phaeotis"	-76.17077	4.00253
1770	"Chiroptera"	"Phyllostomidae"	"Glossophaga soricina"	-76.17077	4.00253
1771	"Chiroptera"	"Phyllostomidae"	"Sturnira luisi"	-76.17077	4.00253
1772	"Chiroptera"	"Phyllostomidae"	"Carollia"	-76.17077	4.00253
1773	"Chiroptera"	"Phyllostomidae"	"Phyllostomus discolor"	-76.17077	4.00253
1774	"Chiroptera"	"Phyllostomidae"	"Sturnira"	-76.17077	4.00253
1775	"Chiroptera"	"Phyllostomidae"	"Sturnira luisi"	-76.17077	4.00253
1776	"Chiroptera"	"Phyllostomidae"	"Carollia perspicillata"	-76.17077	4.00253
1777	"Chiroptera"	"Phyllostomidae"	"Artibeus"	-76.17077	4.00253
1778	"Chiroptera"	"Phyllostomidae"	"Carollia brevicauda"	-76.17077	4.00253
1779	"Chiroptera"	"Phyllostomidae"	"Sturnira lilium"	-76.17077	4.00253
1780	"Chiroptera"	"Phyllostomidae"	"Carollia brevicauda"	-76.17077	4.00253
1781	"Chiroptera"	"Phyllostomidae"	"Sturnira luisi"	-76.16714	4.00412
1782	"Chiroptera"	"Phyllostomidae"	"Glossophaga soricina"	-76.16714	4.00412
1783	"Chiroptera"	"Phyllostomidae"	"Glossophaga soricina"	-76.16714	4.00412
1784	"Rodentia"	"Cricetidae"	"Handleyomys fuscatus"	-76.16714	4.00412
1785	"Chiroptera"	"Phyllostomidae"	"Desmodus rotundus"	-76.16714	4.00412
1786	"Chiroptera"	"Phyllostomidae"	"Sturnira lilium"	-76.16714	4.00412
1787	"Chiroptera"	"Phyllostomidae"	"Desmodus rotundus"	-76.16714	4.00412
1788	"Chiroptera"	"Phyllostomidae"	"Sturnira luisi"	-76.16714	4.00412
1789	"Chiroptera"	"Phyllostomidae"	"Carollia castanea"	-76.16714	4.00412
1790	"Chiroptera"	"Phyllostomidae"	"Sturnira mistratensis"	-76.16714	4.00412
1791	"Pilosa"	"Megalonychidae"	"Choloepus hoffmanni"	-76.061028	4.087133
1792	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.265916	4.49289
1793	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.789787	4.562447
1794	"Carnivora"	"Procyonidae"	"Nasuella olivacea"	-75.422169	4.666559
1795	"Rodentia"	"Sciuridae"	"Sciurus pucheranii"	-75.290339	4.49423
1796	"Pilosa"	"Myrmecophagidae"	"Tamandua mexicana"	-76.112069	4.098706
1797	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.112052	4.098707
1798	"Soricomorpha"	"Soricidae"	"Cryptotis sp."	-76.08	3.5
1799	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.133284	4.38056
1800	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.646781	4.694519
1801	"Perissodactyla"	"Tapiridae"	"Tapirus pinchaque"	-75.572993	4.619463
1802	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.578402	4.728717
1803	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.575166	4.727887
1804	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.574291	4.731543
1805	"Rodentia"	"Caviidae"	"Hydrochoerus hydrochaeris"	-76.075782	4.198528
1806	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-75.690627	4.390141
1807	"Primates"	"Cebidae"	"Cebus capucinus"	-75.818724	4.843859
1808	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.66034	4.547984
1809	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-75.691486	4.39133
1810	"Carnivora"	"Felidae"	"Herpailurus yagouaroundi"	-76.07676	4.197829
1811	"Carnivora"	"Canidae"	"Cerdocyon thous"	-76.169116	4.03377
1812	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.574332	4.728415
1813	"Rodentia"	"Sciuridae"	"Sciurus granatensis"	-75.828452	4.439058
1814	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.603975	4.746328
1815	"Rodentia"	"Caviidae"	"Hydrochoerus hydrochaeris"	-76.076696	4.197787
1816	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-75.611183	4.776322
1817	"Carnivora"	"Procyonidae"	"Nasuella olivacea"	-75.275585	4.585911
1818	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-76.076696	4.197663
1819	"Carnivora"	"Felidae"	"Herpailurus yagouaroundi"	-76.079605	4.198081
1820	"Rodentia"	"Muridae"	"Mus musculus"	-75.707111	4.810308
1821	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.540641	4.70645
1822	"Carnivora"	"Felidae"	"Herpailurus yagouaroundi"	-76.075825	4.198356
1823	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-76.076803	4.197808
1824	"Carnivora"	"Mustelidae"	"Eira barbara"	-76.075353	4.198485
1825	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.541342	4.705674
1826	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.322415	4.459367
1827	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.271759	4.579233
1828	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.263978	4.604998
1829	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.976542	3.242856
1830	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.422341	4.211249
1831	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.603825	4.746518
1832	"Carnivora"	"Ursidae"	"Tremarctos ornatus"	-75.630903	4.144157
1833	"Carnivora"	"Procyonidae"	"Procyon cancrivorus"	-75.690627	4.390141
1834	"Rodentia"	"Cuniculidae"	"Cuniculus paca"	-75.690627	4.390141
1835	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.672924	4.711478
1836	"Chiroptera"	"Phyllostomidae"	"Glossophaga longirostris"	-75.166767	3.216667
1837	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.592583	4.691039
1838	"Rodentia"	"Cuniculidae"	"Cuniculus paca"	-75.689256	4.389098
1839	"Carnivora"	"Felidae"	"Leopardus wiedii"	-75.712245	4.699401
1840	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.646865	4.693606
1841	"Carnivora"	"Procyonidae"	"Potos flavus"	-75.665597	4.667107
1842	"Didelphimorphia"	"Didelphidae"	"Didelphis pernigra"	-76.297606	4.756018
1843	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.557	4.7139
1844	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.575754	4.730074
1845	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.578885	4.72964
1846	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.5652	4.7215
1847	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.576799	4.723192
1848	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.576799	4.723192
1849	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.5706	4.7256
1850	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.557	4.7139
1851	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.5578	4.7146
1852	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.561165	4.716647
1853	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.617981	4.673474
1854	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.471552	4.639732
1855	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.578728	4.729727
1856	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.470007	4.638534
1857	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.575754	4.730074
1858	"Rodentia"	"Cuniculidae"	"Cuniculus paca"	-75.576799	4.723192
1859	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.5612	4.7167
1860	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.5612	4.7167
1861	"Pilosa"	"Bradypodidae"	"Bradypus variegatus"	-75.5756	4.730136
1862	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.448265	4.643156
1863	"Rodentia"	"Sciuridae"	"Sciurus granatensis"	-75.46829	4.63785
1864	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.569914	4.725105
1865	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.577851	4.72871
1866	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.5779	4.7284
1867	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.5779	4.7284
1868	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.48477	4.637743
1869	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.575754	4.730074
1870	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.61615	4.669614
1871	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-75.642223	4.60606
1872	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus dorsalis"	-75.659057	4.557173
1873	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.655643	4.699964
1874	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.622587	4.771012
1875	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.654149	4.57933
1876	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.648283	4.585251
1877	"Perissodactyla"	"Tapiridae"	"Tapirus pinchaque"	-75.633149	4.763309
1878	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.812481	4.420879
1879	"Rodentia"	"Sciuridae"	"Sciurus granatensis"	-75.660564	4.559327
1880	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.660564	4.559327
1881	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.648288	4.585254
1882	"Pilosa"	"Megalonychidae"	"Choloepus hoffmanni"	-75.63609	4.677522
1883	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-75.640587	4.526608
1884	"Carnivora"	"Procyonidae"	"Nasua nasua"	-75.689256	4.389098
1885	"Rodentia"	"Sciuridae"	"Sciurus granatensis"	-75.659057	4.557173
1886	"Rodentia"	"Sciuridae"	"Sciurus granatensis"	-75.788212	4.535807
1887	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.689256	4.389098
1888	"Primates"	"Aotidae"	"Aotus lemurinus"	-75.71263	4.362733
1889	"Cingulata"	"Dasypodidae"	"Dasypus novemcinctus"	-75.689256	4.389098
1890	"Rodentia"	"Sciuridae"	"Sciurus granatensis"	-75.689256	4.389098
1891	"Didelphimorphia"	"Didelphidae"	"Didelphis marsupialis"	-75.689256	4.389098
1892	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.575153	4.727884
1893	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.575153	4.727884
1894	"Primates"	"Aotidae"	"Aotus lemurinus"	-75.653419	4.289934
1895	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.650283	4.579491
1896	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.689102	4.793618
1897	"Rodentia"	"Dasyproctidae"	"Dasyprocta punctata"	-75.690601	4.808945
1898	"Carnivora"	"Canidae"	"Cerdocyon thous"	-75.690167	4.795824
1899	"Perissodactyla"	"Tapiridae"	"Tapirus pinchaque"	-75.570593	4.66022
1900	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.578728	4.729727
1901	"Rodentia"	"Sciuridae"	"Sciurus granatensis"	-75.74527	4.793845
1902	"Primates"	"Atelidae"	"Alouatta seniculus"	-75.575166	4.727887
1903	"Primates"	"Callitrichidae"	"Saguinus leucopus"	-75.863445	4.69806
1904	"Rodentia"	"Heteromyidae"	"Heteromys australis"	-75.851999	4.865463
1905	"Rodentia"	"Heteromyidae"	"Heteromys australis"	-75.851999	4.865463
1906	"Rodentia"	"Heteromyidae"	"Heteromys australis"	-75.851999	4.865463
1907	"Carnivora"	"Canidae"	"Cerdocyon thous"	-76.183822	4.845258
1908	"Chiroptera"	"Phyllostomidae"	"Glossophaga soricina"	-75.856999	4.585019
1909	"Chiroptera"	"Phyllostomidae"	"Sturnira lilium"	-75.716002	4.669101
1910	"Chiroptera"	"Phyllostomidae"	"Dermanura phaeotis"	-75.856999	4.585019
1911	"Chiroptera"	"Phyllostomidae"	"Dermanura phaeotis"	-75.856999	4.585019
1912	"Chiroptera"	"Phyllostomidae"	"Dermanura rava"	-75.850171	4.601784
1913	"Chiroptera"	"Emballonuridae"	"Saccopteryx bilineata"	-75.856999	4.585019
1914	"Chiroptera"	"Phyllostomidae"	"Mimon crenulatum"	-75.850171	4.601784
1915	"Chiroptera"	"Phyllostomidae"	"Glossophaga soricina"	-75.856999	4.585019
1916	"Chiroptera"	"Phyllostomidae"	"Mimon crenulatum"	-75.850171	4.601784
1917	"Chiroptera"	"Phyllostomidae"	"Sturnira ludovici"	-75.716002	4.669101
1918	"Chiroptera"	"Phyllostomidae"	"Dermanura rava"	-75.856999	4.585019
1919	"Chiroptera"	"Phyllostomidae"	"Artibeus lituratus"	-75.850171	4.601784
1920	"Chiroptera"	"Phyllostomidae"	"Carollia perspicillata"	-75.856999	4.585019
1921	"Chiroptera"	"Phyllostomidae"	"Artibeus lituratus"	-75.716002	4.669101
1922	"Chiroptera"	"Phyllostomidae"	"Anoura latidens"	-75.716002	4.669101
1923	"Chiroptera"	"Phyllostomidae"	"Vampyressa thyone"	-75.856999	4.585019
1924	"Chiroptera"	"Phyllostomidae"	"Glossophaga soricina"	-75.716002	4.669101
1925	"Chiroptera"	"Phyllostomidae"	"Carollia perspicillata"	-75.716002	4.669101
1926	"Chiroptera"	"Phyllostomidae"	"Dermanura glauca"	-75.579356	4.720998
1927	"Chiroptera"	"Phyllostomidae"	"Sturnira bogotensis"	-75.579671	4.720568
1928	"Chiroptera"	"Phyllostomidae"	"Mesophylla macconnelli"	-75.579421	4.722175
1929	"Chiroptera"	"Phyllostomidae"	"Sturnira bidens"	-75.568376	4.712121
1930	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus vittatus"	-75.579671	4.720568
1931	"Chiroptera"	"Phyllostomidae"	"Artibeus lituratus"	-75.575506	4.71236
1932	"Chiroptera"	"Phyllostomidae"	"Sturnira ludovici"	-75.575506	4.71236
1933	"Chiroptera"	"Phyllostomidae"	"Enchisthenes hartii"	-75.575506	4.71236
1934	"Chiroptera"	"Phyllostomidae"	"Sturnira ludovici"	-75.574961	4.713567
1935	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus albericoi"	-75.572623	4.717522
1936	"Chiroptera"	"Phyllostomidae"	"Carollia brevicauda"	-75.57946	4.7214
1937	"Chiroptera"	"Phyllostomidae"	"Artibeus lituratus"	-75.575506	4.71236
1938	"Chiroptera"	"Phyllostomidae"	"Sturnira ludovici"	-75.575506	4.71236
1939	"Chiroptera"	"Phyllostomidae"	"Dermanura glauca"	-75.574972	4.713659
1940	"Chiroptera"	"Phyllostomidae"	"Sturnira bogotensis"	-75.568376	4.712121
1941	"Chiroptera"	"Phyllostomidae"	"Chiroderma salvini"	-75.566983	4.711421
1942	"Chiroptera"	"Phyllostomidae"	"Sturnira bidens"	-75.571152	4.714035
1943	"Chiroptera"	"Phyllostomidae"	"Glossophaga soricina"	-75.568901	4.714911
1944	"Chiroptera"	"Phyllostomidae"	"Sturnira lilium"	-75.567209	4.712057
1945	"Chiroptera"	"Phyllostomidae"	"Carollia brevicauda"	-75.568037	4.71681
1946	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus dorsalis"	-75.56713	4.718969
1947	"Chiroptera"	"Phyllostomidae"	"Glossophaga soricina"	-75.574511	4.712131
1948	"Chiroptera"	"Phyllostomidae"	"Glossophaga soricina"	-75.568901	4.714911
1949	"Chiroptera"	"Phyllostomidae"	"Sturnira bogotensis"	-75.568037	4.71681
1950	"Chiroptera"	"Phyllostomidae"	"Chiroderma salvini"	-75.583598	4.728753
1951	"Chiroptera"	"Phyllostomidae"	"Carollia brevicauda"	-75.569114	4.718724
1952	"Chiroptera"	"Phyllostomidae"	"Artibeus lituratus"	-75.57409	4.726579
1953	"Chiroptera"	"Phyllostomidae"	"Dermanura glauca"	-75.580645	4.726484
1954	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus dorsalis"	-75.583598	4.728753
1955	"Chiroptera"	"Phyllostomidae"	"Anoura luismanueli"	-75.571152	4.714035
1956	"Chiroptera"	"Phyllostomidae"	"Artibeus lituratus"	-75.5832	4.727289
1957	"Chiroptera"	"Phyllostomidae"	"Sturnira aratathomasi"	-75.569114	4.718724
1958	"Chiroptera"	"Phyllostomidae"	"Dermanura glauca"	-75.569114	4.718724
1959	"Chiroptera"	"Phyllostomidae"	"Carollia brevicauda"	-75.583891	4.729471
1960	"Chiroptera"	"Phyllostomidae"	"Glossophaga longirostris"	-75.833431	4.58207
1961	"Chiroptera"	"Phyllostomidae"	"Glossophaga soricina"	-75.833431	4.58207
1962	"Chiroptera"	"Phyllostomidae"	"Carollia perspicillata"	-75.833431	4.58207
1963	"Chiroptera"	"Phyllostomidae"	"Desmodus rotundus"	-75.833431	4.58207
1964	"Chiroptera"	"Phyllostomidae"	"Platyrrhinus helleri"	-75.833431	4.58207
1965	"Chiroptera"	"Phyllostomidae"	"Carollia perspicillata"	-75.833431	4.58207
1966	"Chiroptera"	"Phyllostomidae"	"Glossophaga soricina"	-75.833106	4.596152
1967	"Chiroptera"	"Phyllostomidae"	"Carollia brevicauda"	-75.833431	4.58207
1968	"Chiroptera"	"Phyllostomidae"	"Carollia perspicillata"	-75.833106	4.596152
1969	"Chiroptera"	"Phyllostomidae"	"Glossophaga soricina"	-75.833011	4.596201
1970	"Chiroptera"	"Phyllostomidae"	"Glossophaga soricina"	-75.833106	4.596152
1971	"Chiroptera"	"Phyllostomidae"	"Artibeus lituratus"	-75.833106	4.596152
1972	"Chiroptera"	"Phyllostomidae"	"Artibeus lituratus"	-75.833106	4.596152
1973	"Chiroptera"	"Phyllostomidae"	"Glossophaga soricina"	-75.649557	4.497892
1974	"Chiroptera"	"Phyllostomidae"	"Desmodus rotundus"	-75.833106	4.596152
1975	"Chiroptera"	"Phyllostomidae"	"Carollia brevicauda"	-75.833106	4.596152
1976	"Chiroptera"	"Phyllostomidae"	"Glossophaga soricina"	-75.649557	4.497892
1977	"Chiroptera"	"Phyllostomidae"	"Glossophaga soricina"	-75.649557	4.497892
1978	"Chiroptera"	"Phyllostomidae"	"Carollia perspicillata"	-75.649557	4.497892
1979	"Chiroptera"	"Phyllostomidae"	"Artibeus lituratus"	-75.649557	4.497892
1980	"Chiroptera"	"Phyllostomidae"	"Artibeus lituratus"	-75.649557	4.497892
1981	"Chiroptera"	"Phyllostomidae"	"Artibeus lituratus"	-75.649557	4.497892
1982	"Chiroptera"	"Phyllostomidae"	"Anoura caudifer"	-75.649557	4.497892
1983	"Chiroptera"	"Phyllostomidae"	"Mimon crenulatum"	-76.017212	3.659701
1984	"Chiroptera"	"Phyllostomidae"	"Carollia perspicillata"	-76.017212	3.659701
1985	"Chiroptera"	"Phyllostomidae"	"Carollia perspicillata"	-76.017212	3.659701
1986	"Chiroptera"	"Phyllostomidae"	"Artibeus lituratus"	-76.017212	3.659701
1987	"Chiroptera"	"Vespertilionidae"	"Myotis keaysi"	-75.584311	4.721159
1988	"Chiroptera"	"Molossidae"	"Molossus molossus"	-75.579717	4.729597
1989	"Chiroptera"	"Phyllostomidae"	"Carollia brevicauda"	-75.716002	4.669101
1990	"Chiroptera"	"Vespertilionidae"	"Myotis keaysi"	-75.584311	4.721159
1991	"Chiroptera"	"Phyllostomidae"	"Anoura caudifer"	-75.587258	4.715942
1992	"Chiroptera"	"Phyllostomidae"	"Sturnira aratathomasi"	-75.584438	4.72089
1993	"Chiroptera"	"Phyllostomidae"	"Sturnira aratathomasi"	-75.584438	4.72089
1994	"Chiroptera"	"Phyllostomidae"	"Sturnira erythromos"	-75.577773	4.724366
1995	"Chiroptera"	"Phyllostomidae"	"Mesophylla macconnelli"	-75.584311	4.721159
1996	"Chiroptera"	"Phyllostomidae"	"Anoura caudifer"	-75.584837	4.720117
1997	"Chiroptera"	"Phyllostomidae"	"Sturnira"	-75.574095	4.726253
